State Fiscal Year End Date,Operator Name,Total Inspections,Failed Inspections,Operator ID,City,Region,Day,Month,Year
7/5/1905,MILE_SQUARE_TRANSP.,539,14,7265,Yonkers,8,5,7,1905
7/5/1905,MILE_SQUARE_TRANSPORTATION,255,8,7266,New Rochelle,8,5,7,1905
7/5/1905,MILE_SQUARE_TRANSPORTATION,94,2,7267,Yonkers,8,5,7,1905
7/5/1905,MILE_SQUARE_TRANSPORTATION_INC,116,7,7268,Peekskill,8,5,7,1905
7/5/1905,MINEOLA_UFSD,99,9,7271,Garden City,10,5,7,1905
7/5/1905,MINERVA_CENTRAL_SCHOOL,12,4,7272,Olmstedville,1,5,7,1905
7/5/1905,MINISINK_VALLEY_CENTRAL_SCHOOL,178,6,7274,Slate Hill,8,5,7,1905
7/5/1905,MIRRER_YESHIVA_CENTRAL_INSTITUTE,6,1,7276,Brooklyn,11,5,7,1905
7/5/1905,MISS_SUES_NURSERY_SCHOOL,41,2,7277,Plainview,10,5,7,1905
7/5/1905,M&L_BUS_CORP,13,1,7281,Brooklyn,11,5,7,1905
7/5/1905,M_&_L_TRAVEL_TOURS_INC.,2,1,7282,Freeport,10,5,7,1905
7/5/1905,M_&_N_TRANSPORTATION_INC.,31,3,7284,Brooklyn,11,5,7,1905
7/5/1905,MOBILE_LIFE_TRANSPORT_LLC,16,1,7285,Sherburne,2,5,7,1905
7/5/1905,MOHAWK_AMBULANCE_SERVICE,7,1,7287,Schenectady,1,5,7,1905
7/5/1905,MOHAWK_CENTRAL_SCHOOL,30,2,7288,Mohawk,2,5,7,1905
7/5/1905,MONICA_TRANSPORTATION,4,1,7290,Corona,11,5,7,1905
7/5/1905,MONROE_BUS_CORP.,56,2,7292,Monroe,11,5,7,1905
7/5/1905,MONROE_MEDI-TRANS._INC.,26,3,7293,Rochester,4,5,7,1905
7/5/1905,MONROE_SCHOOL_TRANSPORTATION,503,15,7294,Rochester,4,5,7,1905
7/5/1905,MONROE-WOODBURY_CENTRAL_SCHOOL,326,6,7296,Monroe,8,5,7,1905
7/5/1905,MONSEY_NEW_SQUARE_TRAILS,65,8,7297,Spring Valley,8,5,7,1905
7/5/1905,MONSEY_NEW_SQUARE_TRAILS_CORP,55,1,7298,Brooklyn,11,5,7,1905
7/5/1905,MONTAUK_BUS_SERVICE_INC.,385,12,7300,Center Moriches,10,5,7,1905
7/5/1905,MONTAUK_BUS_TRANSPORTATION_GROUPLLC,148,10,7301,Medford,8,5,7,1905
7/5/1905,MONTAUK_BUS_TRANSPORTATION_LLC,54,6,7302,Mastic,10,5,7,1905
7/5/1905,MONTAUK_STUDENT_TRANSPORT_LLC,97,6,7303,Medford,10,5,7,1905
7/5/1905,MONTEGO_TOURS_&_MOTOR_COACH_LLC,2,2,7304,Hempstead,11,5,7,1905
7/5/1905,MONTEGO_VAN_SERVICE,26,7,7305,Rosedale,11,5,7,1905
7/5/1905,MONTGOMERY_AREA_XPRESS_(MAX_BROWN),6,1,7306,Amsterdam,1,5,7,1905
7/5/1905,MONTICELLO_CENTRAL_SCHOOL,157,25,7307,Monticello,8,5,7,1905
7/5/1905,MORAVIA_CENTRAL_SCHOOL,59,1,7308,Moravia,3,5,7,1905
7/5/1905,MORNING_STAR_AMBULETTE_SERVICES_INC,10,1,7310,Brooklyn,11,5,7,1905
7/5/1905,MORRIS_CENTRAL_SCHOOL,29,1,7311,Morris,2,5,7,1905
7/5/1905,MORRISVILLE_EATON_CS,42,2,7314,Morrisville,2,5,7,1905
7/5/1905,MOSDOS_BNOS_FRIMA,3,1,7315,Brooklyn,11,5,7,1905
7/5/1905,MOSDOS_SANZ_KLAUSENBURG_OF_MONSEY,9,1,7316,Tallman,11,5,7,1905
7/5/1905,MOUNTAINSIDE_TRANS,101,3,7318,Brooklyn,11,5,7,1905
7/5/1905,MOUNT_MARKHAM_CENTRAL_SCHOOL,87,5,7319,West Winfield,2,5,7,1905
7/5/1905,MOUNT_MERCY_ACADEMY,4,1,7320,Buffalo,5,5,7,1905
7/5/1905,MOUNT_ST._MICHAEL_ACADEMY,23,4,7323,Bronx,8,5,7,1905
7/5/1905,MQ_TOUR_INC,30,2,7325,New Yorkh,11,5,7,1905
7/5/1905,MR.G_BUS_SERVICE,9,1,7326,Mv. Vernon,8,5,7,1905
7/5/1905,MSB_&_ME_INC.,19,2,7328,New York,8,5,7,1905
7/5/1905,M.T.C._CORPORATE_COACH_INC.,17,3,7330,Bedford Hills,8,5,7,1905
7/5/1905,MT._PLEASANT_COTTAGE_SCHOOL,8,1,7331,Pleasantville,8,5,7,1905
7/5/1905,MT._VERNON_HEAD_START,5,2,7333,Mt. Vernon,8,5,7,1905
7/5/1905,MUNOZ_TRANSPORTATION_INC,4,2,7334,Far Rockaway,11,5,7,1905
7/5/1905,MV_CONTRACT_TRANSPORTATION_INC,79,6,7335,Canandaigua,4,5,7,1905
7/5/1905,M_&_V_CORP_TRANSPORTATION_INC,17,1,7336,Commack,10,5,7,1905
7/5/1905,"MV_PUBLIC_TRANSPORTATION,_INC",411,23,7337,Staten Island,11,5,7,1905
7/5/1905,MV_TRANSPORTATION_INC,440,20,7338,Brooklyn,11,5,7,1905
7/5/1905,M_Z_Z_Z_LLC.,18,1,7344,Mt. Vernon,8,5,7,1905
7/5/1905,NAPLES_CENTRAL_SCHOOL_DISTRICT,43,1,7346,Naples,4,5,7,1905
7/5/1905,NASSAU_BOCES,186,1,7348,Syosset,10,5,7,1905
7/5/1905,NATIONAL_SPORTS_ACADEMY,18,3,7349,Lake Placid,1,5,7,1905
7/5/1905,N._BELLMORE_SCHOOLS_UFSD,9,1,7353,Bellmore,10,5,7,1905
7/5/1905,NEWARK_VALLEY_CENTRAL_SCHOOL_D,58,2,7357,Newark Valley,4,5,7,1905
7/5/1905,NEWBURGH_BEACON_BUS_CO.,17,1,7358,Newburgh,8,5,7,1905
7/5/1905,NEW_ELEGANTE_CAR_SERVICE_INC.,4,1,7360,Brooklyn,11,5,7,1905
7/5/1905,NEWFANE_CENTRAL_SCHOOL,10,1,7362,Newfane,5,5,7,1905
7/5/1905,NEWFIELD_CENTRAL_SCHOOL_DISTRI,46,4,7363,Newfield,3,5,7,1905
7/5/1905,NEW_HEMPSTEAD_AMBULETTE_SERVICE,3,3,7366,Spring Valley,8,5,7,1905
7/5/1905,NEW_HOPE_LUTHERN_CHURCH,2,1,7367,Valley Stream,10,5,7,1905
7/5/1905,NEW_JERSEY_TRANSIT_BUS,36,3,7369,Wayne,11,5,7,1905
7/5/1905,NEW_JP_LIMOUSINE_CORP,5,1,7370,Woodhaven,11,5,7,1905
7/5/1905,NEW_LEBANON_C.S.,38,1,7371,New  Lebanon,1,5,7,1905
7/5/1905,NEW_ORIENTAL_TOUR_INC,11,6,7372,Flushing,11,5,7,1905
7/5/1905,NEW_PALTZ_CENTRAL_SCHOOL,123,4,7373,New Paltz,8,5,7,1905
7/5/1905,NEW_YORK_AMBULETTE,2,1,7376,Yonkers,8,5,7,1905
7/5/1905,NEW_YORK_CITY_AMBULETTE_LLC,21,6,7379,Brooklyn,11,5,7,1905
7/5/1905,"NEW_YORK_EAST_TRAVEL,_INC",3,1,7380,Flushing,11,5,7,1905
7/5/1905,NEW_YORK_INSTITUTE_FOR_SP,8,1,7381,Bronx,11,5,7,1905
7/5/1905,NEW_YORK_MILLS_PUBLIC_SCHOOL,24,3,7384,New York Mills,2,5,7,1905
7/5/1905,NEW_YORK_PARTY_BUS_INC.,5,1,7385,Brooklyn,11,5,7,1905
7/5/1905,"NEW_YORK_PARTY_SHUTTLE,_LLC",8,3,7386,New York City,11,5,7,1905
7/5/1905,NEW_YORK_STATE_EDUCATION_DEPT.,53,1,7389,Albany,3,5,7,1905
7/5/1905,NEW_YORK_WHITEHALL_TRANSP_CO_INC,15,4,7392,Maspeth,11,5,7,1905
7/5/1905,NIAGARA_FALLS_COACH_LINES_INC,191,4,7395,Niagara Falls,5,5,7,1905
7/5/1905,NIAGARA-WHEATFIELD_CENTRAL_SCH,144,17,7398,Sanborn,5,5,7,1905
7/5/1905,NINA_TRANSPORTATION_SERVICE_INC,41,2,7399,Brooklyn,11,5,7,1905
7/5/1905,NISKAYUNA_CENTRAL_SCHOOL,146,3,7400,Niskayuna,1,5,7,1905
7/5/1905,NJL_LIMO_OF_LI_INC.,4,3,7401,Huntington Station,10,5,7,1905
7/5/1905,NO_1_BUS_TOUR_INC,3,1,7403,New York,11,5,7,1905
7/5/1905,NORTH_BABYLON_UFSD,181,7,7404,North Babylon,10,5,7,1905
7/5/1905,NORTH_COLLINS_CENTRAL_SCHOOL,41,1,7405,North Collins,5,5,7,1905
7/5/1905,NORTH_COUNTRY_TRANSPORT,23,3,7408,Glens Falls,1,5,7,1905
7/5/1905,"NORTHEAST_AMBULETTE,_INC.",12,2,7409,Bohemia,10,5,7,1905
7/5/1905,NORTHEASTERN_CLINTON_CENTRAL_SCH.,88,1,7410,Champlain,1,5,7,1905
7/5/1905,NORTHEAST_LIMOUSINE_SERVICE_INC.,5,1,7411,Oneida,3,5,7,1905
7/5/1905,NORTHEAST_PARENT_&_CHILD_SOCIETY,19,3,7412,Schenectady,1,5,7,1905
7/5/1905,"NORTHEAST_SHUTTLE_SERVICE,_INC.",15,3,7413,Troy,1,5,7,1905
7/5/1905,NORTHEAST_TRANSPORT_INC,6,2,7414,Red Hook,8,5,7,1905
7/5/1905,NORTHERN-ADIRONDACK_CENTRAL_SC,67,1,7416,Ellenburg Depot,3,5,7,1905
7/5/1905,NORTHERN_DUTCHESS_PARAMEDICS_INC,14,2,7418,Rhinebeck,8,5,7,1905
7/5/1905,NORTHLAND_TRANSPORTATION,135,10,7421,Scotia,1,5,7,1905
7/5/1905,NORTH_ROSE-WOLCOTT_SCHOOLS,80,6,7424,Wolcott,3,5,7,1905
7/5/1905,NORTH_SALEM_CENTRAL_SCHOOL,87,6,7425,North Salem,8,5,7,1905
7/5/1905,NORTH_SHORE_AMBULANCE_&_OXY._SVC.,55,1,7426,College Point,11,5,7,1905
7/5/1905,NORTH_STAR_TOURS_LLC,53,2,7431,Brooklyn,11,5,7,1905
7/5/1905,NORTH_SYRACUSE_CENTRAL_SCHOOL,279,7,7432,North Syracuse,3,5,7,1905
7/5/1905,NORTH_TONAWANDA_CITY_SCHOOL_DI,49,3,7433,North Tonawanda,5,5,7,1905
7/5/1905,NORTHVILLE_CENTRAL_SCHOOL,20,1,7434,Northville,1,5,7,1905
7/5/1905,NORTH_WARREN_CENTRAL_SCHOOL,49,5,7435,Chestertown,1,5,7,1905
7/5/1905,NORTHWOOD_SCHOOL,26,1,7436,Lake Placid,1,5,7,1905
7/5/1905,NOR-WEST_REGIONAL_SERVICE,7,2,7437,Curgers,8,5,7,1905
7/5/1905,NORWICH_CITY_SCHOOL_DISTRICT,78,2,7438,Norwich,2,5,7,1905
7/5/1905,NORWOOD_NORFOLK_CENTRAL_SCHOOL,47,2,7439,Norwood,3,5,7,1905
7/5/1905,NOTRE_DAME_ACADEMY,2,1,7440,Staten Island,11,5,7,1905
7/5/1905,NOWSTAR_LIMOUSINES,9,1,7442,Ridgewood,11,5,7,1905
7/5/1905,N.X.K._CORP_DBA/AMBU-TRANS_AMBULETE,108,8,7444,Mt Vernon,8,5,7,1905
7/5/1905,NY_LIMO_EXPRESS_INC.,8,2,7448,Brooklyn,11,5,7,1905
7/5/1905,NYSEF,8,1,7452,Wilmington,1,5,7,1905
7/5/1905,NYS_STATE_FEDS_GREWS_PROC_ASSOC_INC,14,1,7455,Schenectady,8,5,7,1905
7/5/1905,NY_STATE_SCHOOL_FOR_DEAF,6,1,7456,Rome,2,5,7,1905
7/5/1905,NY_TRAVEL_LIMO_CORP,5,2,7458,Elmont,11,5,7,1905
7/5/1905,OAKFIELD-ALABAMA_CENTRAL_SCHOO,39,2,7459,Oakfield,5,5,7,1905
7/5/1905,OAKVIEW_SCHOOLS,4,1,7460,Manhasset,8,5,7,1905
7/5/1905,OAKWOOD_FRIENDS_SCHOOL,10,1,7461,Poughkeepsie,8,5,7,1905
7/5/1905,OCCUPATIONS_INC.,5,1,7463,Middletown,8,5,7,1905
7/5/1905,OCEAN_AMBULETTE_SVC_INC,44,3,7464,Brooklyn,11,5,7,1905
7/5/1905,OCEAN_AVE._TRANSPORTATION,98,3,7465,Brooklyn,11,5,7,1905
7/5/1905,OHEL_YOCHANAN_TRANSPORTATION,11,1,7468,Brooklyn,11,5,7,1905
7/5/1905,OLLIES_AIRPORT_SERVICE,13,1,7473,W. Hempstead,10,5,7,1905
7/5/1905,OMEGA_EXPRESS_LTD,55,1,7475,Brooklyn,11,5,7,1905
7/5/1905,ONEIDA_CITY_SCHOOLS,87,2,7477,Oneida,2,5,7,1905
7/5/1905,ONEONTA_BUS_LINES,25,3,7478,Oneonta,2,5,7,1905
7/5/1905,ONEONTA_CITY_SCHOOL_DIST.,55,1,7479,Oneonta,2,5,7,1905
7/5/1905,ONLINE_LIMOUSINE_OF_WNY_INC.,1,1,7482,Lancaster,5,5,7,1905
7/5/1905,ONONDAGA_COACH_CORP.,28,2,7483,Auburn,3,5,7,1905
7/5/1905,ONTEORA_CENTRAL_SCHOOL,36,1,7486,Boiceville,8,5,7,1905
7/5/1905,ON_TIME_AMBULETTE_INC.,10,1,7487,Franklin Square,10,5,7,1905
7/5/1905,OPPORTUNITIES_FOR_BROOME-HEADS,29,3,7490,Binghamton,2,5,7,1905
7/5/1905,OPPORTUNITIES_FOR_CHENANGO,41,4,7491,Norwich,2,5,7,1905
7/5/1905,ORCHARD_PARK_CENTRAL_SCHOOL,155,8,7493,Orchard Park,5,5,7,1905
7/5/1905,"ORION_TRANSPORTATION,_INC",140,5,7494,Woodhaven,11,5,7,1905
7/5/1905,ORZAN_TRANSPORTATION,7,1,7496,Brooklyn,11,5,7,1905
7/5/1905,OSWEGO_COUNTY_AMBULANCE_&_HEAR,7,2,7498,Fulton,3,5,7,1905
7/5/1905,OSWEGO_COUNTY_OPPORTUNITIES_INC,89,2,7499,Fulton,3,5,7,1905
7/5/1905,"OTSAR_FAMILY_SERVICES,_INC.",13,2,7500,Brooklyn,11,5,7,1905
7/5/1905,OTSELIC-VALLEY_CENTRAL_SCHOOL,30,4,7503,S. Otselic,3,5,7,1905
7/5/1905,OWEN_D._YOUNG_CENTRAL_SCHOOL,21,2,7509,Vanhornsville,2,5,7,1905
7/5/1905,OXFORD_ACADEMY_AND_CENTRAL_SCH,58,3,7510,Oxford,2,5,7,1905
7/5/1905,"PAL_LIMOUSINE,_INC.",2,1,7512,Holbrook,10,5,7,1905
7/5/1905,PALMYRA_MACEDON_CENTRAL_S,95,2,7513,Palmyra,3,5,7,1905
7/5/1905,PANAMA_CENTRAL_SCHOOL,29,6,7515,Panama,5,5,7,1905
7/5/1905,PARADISE_TRAVEL_INC.,9,1,7517,Elmont,10,5,7,1905
7/5/1905,PARISHVILLE-HOPKINTON_CEN._SCH,23,1,7518,Parishville,3,5,7,1905
7/5/1905,PARK_PLACE_BUS_SERVICE,16,3,7520,Fairport,4,5,7,1905
7/5/1905,PARKSHORE_SCHOOL_&_DAY_CAMP,31,4,7521,Dix Hills,10,5,7,1905
7/5/1905,PASSENGER_BUS_CORP.,92,3,7523,Hurley,8,5,7,1905
7/5/1905,PATHFINDER_VILLAGE_SCH/INC.,8,1,7526,Edmeston,2,5,7,1905
7/5/1905,PATRICIA'S_TRANSPORTATION_INC,6,1,7530,East Elmont,11,5,7,1905
7/5/1905,PAT_ZANCHELLI_INC.,48,4,7531,Germantown,1,5,7,1905
7/5/1905,PAUL_L._BASTIAN,91,8,7532,Hamburg,5,5,7,1905
7/5/1905,PAULS_BUS_SERVICE,1,1,7533,Laurelton,11,5,7,1905
7/5/1905,PAWLING_CENTRAL_SCHOOL,76,5,7535,Pawling,8,5,7,1905
7/5/1905,PEACEFUL_LANDING_INC,1,1,7536,White Plains,11,5,7,1905
7/5/1905,PEACE_INC.,55,4,7537,Syracuse,3,5,7,1905
7/5/1905,PEARL_RIVER_UNION_FREE_SCHOOL,7,1,7539,Pearl River,8,5,7,1905
7/5/1905,"PEGASUS_BLACK_TIE_LIMOUSINES,_INC.",8,3,7541,New Hyde Park,10,5,7,1905
7/5/1905,PEMBROKE_CENTRAL_SCHOOL_DISTRI,54,4,7542,Corfu,4,5,7,1905
7/5/1905,PENFIELD_CENTRAL_SCHOOL_DISTRI,137,2,7543,Penfield,4,5,7,1905
7/5/1905,PENN_YAN_CENTRAL_SCHOOL_DISCTICT,99,2,7545,Penn Yan,4,5,7,1905
7/5/1905,PENNY_TRANSPORTATION_INC,30,2,7546,Brooklyn,11,5,7,1905
7/5/1905,PERU_CENTRAL_SCHOOL,88,2,7553,Peru,1,5,7,1905
7/5/1905,PETER_BREGA_INC.,189,6,7554,Valley Cottage,8,5,7,1905
7/5/1905,PHELPS-CLIFTON_SPRINGS_CENTRAL,81,6,7558,Clifton Springs,4,5,7,1905
7/5/1905,"PHILLIP_BUS_SERVICE,_INC.",40,1,7560,Brooklyn,11,5,7,1905
7/5/1905,PHOENIX_CENTRAL_SCHOOL,85,4,7561,Phoenix,3,5,7,1905
7/5/1905,PIERCE_COACH_LINES,157,3,7564,Roslyn,10,5,7,1905
7/5/1905,PIERCE_COUNTRY_DAY_SCHOOL_&_CAMP,68,2,7565,Roslyn,10,5,7,1905
7/5/1905,PINE_GROVE_COUNTRY_DAY_SCHOOL_INC.,2,1,7567,Mahopac,8,5,7,1905
7/5/1905,PINE_HILL-KINGSTON_BUS_CORP.,58,2,7568,Hurley,8,5,7,1905
7/5/1905,PINE_VALLEY_CENTRAL_SCHOOL,57,6,7570,South Dayton,5,5,7,1905
7/5/1905,PINNACLE_BUS_SERVICE_INC,29,1,7571,Brooklyn,11,5,7,1905
7/5/1905,PINNACLE_CAR_&_LIMOUSINE_INC,5,1,7572,Great Neck,11,5,7,1905
7/5/1905,PIONEER_CENTRAL_SCHOOL,13,4,7573,Yorkshire,4,5,7,1905
7/5/1905,PIONEER_TRANSPORTATION_CORP.,405,8,7574,Bronx,11,5,7,1905
7/5/1905,PIONEER_TRANSPORTATION_CORP.,741,56,7575,Staten Island,11,5,7,1905
7/5/1905,PISANO_TRANSPORTATION_INC.,4,2,7576,Yonkers,8,5,7,1905
7/5/1905,PISECO_COMMON_SCHOOL_DIST.,10,1,7577,Piseco,1,5,7,1905
7/5/1905,PITTSFORD_CENTRAL_SCHOOL,263,3,7578,Pittsford,4,5,7,1905
7/5/1905,PLAINEDGE_U.F.S.D.,75,4,7579,North Massapequa,10,5,7,1905
7/5/1905,PLATINUM_COACH_LIMOUSINE_INC.,5,3,7581,Morganville,10,5,7,1905
7/5/1905,PLATTSBURGH_CITY_SCHOOL,15,1,7582,Plattsburgh,1,5,7,1905
7/5/1905,POCANTICO_HILLS_CENTRAL_SCHOOL,44,1,7585,North Tarrytown,8,5,7,1905
7/5/1905,POLAND_CENTRAL_SCHOOL,46,7,7586,Poland,2,5,7,1905
7/5/1905,POPE_TRANSPORTATION_SERVICES,2,1,7587,Rosedale,11,5,7,1905
7/5/1905,PORT_BYRON_CENTRAL_SCHOOL,46,1,7588,Port Byron,3,5,7,1905
7/5/1905,PORTCHESTER_HEAD_START,4,1,7589,Portchester,8,5,7,1905
7/5/1905,PORTVILLE_CENTRAL_SCHOOL,46,1,7592,Portville,5,5,7,1905
7/5/1905,PORT_WASHINGTON_U.F.S.D.,8,1,7593,Port Washington,10,5,7,1905
7/5/1905,POTSDAM_CENTRAL_SCHOOL,44,5,7595,Potsdam,3,5,7,1905
7/5/1905,POUGHKEEPSIE_DAY_SCHOOL,2,1,7597,Poughkeepsie,8,5,7,1905
7/5/1905,PREMIER_COACH_CO_INC,56,1,7600,Milton,1,5,7,1905
7/5/1905,PREMIERE_TRANSPORTATION_GROUP,29,4,7601,Albany,1,5,7,1905
7/5/1905,PREMIER_TRANSPORTATION,61,5,7603,New Rochelle,8,5,7,1905
7/5/1905,PRE_SCHOOL_LEARNING_CENTER_INC.,2,2,7604,New Rochelle,8,5,7,1905
7/5/1905,PRESTIGE_LIMOUSINE,10,1,7606,Rochester,4,5,7,1905
7/5/1905,PRIDE_TRANSPORTATION_SERVICE_INC.,87,6,7607,Brooklyn,11,5,7,1905
7/5/1905,PRIME_BUS_CORP.,43,8,7608,Brooklyn,11,5,7,1905
7/5/1905,PRINCESS_TOURS_INC.,5,2,7610,Hollis,11,5,7,1905
7/5/1905,PRINCIPAL_TRANSPORTATION_SERVICES,17,1,7611,Brooklyn,11,5,7,1905
7/5/1905,"PRISTINE_LIMOUSINE_SERVICES,_INC.",2,2,7613,Queensbury,1,5,7,1905
7/5/1905,"PRO_ACTION,INC",10,2,7615,Bath,4,5,7,1905
7/5/1905,PROFESSIONAL_CHARTER_SERVICE,222,15,7616,Brooklyn,11,5,7,1905
7/5/1905,PROMPT_TRANSIT_SERVICE,7,2,7622,Mount Vernon,8,5,7,1905
7/5/1905,PTLA_ENTERPRISES,12,2,7623,Peekskill,8,5,7,1905
7/5/1905,PULASKI_ACADEMY_&_CENTRAL_SCHO,47,1,7624,Pulaski,3,5,7,1905
7/5/1905,PULCHER_&_SACCO_INC.,4,1,7625,Hudson,1,5,7,1905
7/5/1905,"PULCHER_TRANSPORTATION,_INC",12,2,7626,Scottville,1,5,7,1905
7/5/1905,PULSE_LIMOUSINES_OF_WNY,4,2,7627,Victor,4,5,7,1905
7/5/1905,PUTNAM_NORTHERN_WESTCHESTER,13,1,7630,Yorktown,8,5,7,1905
7/5/1905,PUTNAM_VALLEY_CENTRAL_SCHOOL_D,50,4,7631,Putnam Valley,8,5,7,1905
7/5/1905,QP_TRANS_CORP,9,2,7632,Brooklyn,11,5,7,1905
7/5/1905,QUAKER_TAXI_INC.,41,4,7634,West Seneca,5,5,7,1905
7/5/1905,QUALITY_BUS_LINES_INC.,54,2,7635,Yonkers,8,5,7,1905
7/5/1905,QUALITY_BUS_SERVICE_LLC,231,9,7636,Sparrowbush,8,5,7,1905
7/5/1905,QUALITY_OF_LIFE_ADULT_SERVICES,15,1,7638,Schenectady,1,5,7,1905
7/5/1905,QUALITY_TRANSPORTATION_CORP,184,7,7639,Brooklyn,11,5,7,1905
7/5/1905,QUEEN_BEE_TRANSPORTATION_INC,5,1,7641,Brooklyn,11,5,7,1905
7/5/1905,QUEENSBURY_SCHOOL,113,6,7642,Queensbury,1,5,7,1905
7/5/1905,QUEENS_CHILDREN_TRANS_CORP,53,4,7643,Astoria,11,5,7,1905
7/5/1905,R_&_A_CHARTER,4,2,7645,South Ozone Park,11,5,7,1905
7/5/1905,RAINBOW_CHIMES_INC.,3,3,7648,Huntington,10,5,7,1905
7/5/1905,RAINBOW_EXPRESS_CHILDREN'S_CENTER,4,1,7649,Schenectady,1,5,7,1905
7/5/1905,"RAINBOW_MANAGEMENT_SERVICE,_INC.",35,6,7650,Brooklyn,11,5,7,1905
7/5/1905,RAINBOW_TRANSIT_INC.,509,17,7653,Long Island City,11,5,7,1905
7/5/1905,RAINBOW_TRANSPORTATION,5,2,7654,Richmond Hill,11,5,7,1905
7/5/1905,"RAINBOW_TRANSPORTATION_SRV.,_INC.",48,20,7655,Tonawanda,5,5,7,1905
7/5/1905,RANDOLPH_ACADEMY,13,1,7657,Randolph,5,5,7,1905
7/5/1905,RANDOLPH_CENTRAL_SCHOOL,61,4,7658,Randolph,5,5,7,1905
7/5/1905,RANSOMVILLE_BUS_LINES,189,12,7659,Ransomville,5,5,7,1905
7/5/1905,RAPID_TRANSIT_SERVICE_INC,3,2,7660,Freeport,10,5,7,1905
7/5/1905,RAVENA_COEYMANS_SELKIRK_CENTRAL_SCH,110,13,7662,Selkirk,1,5,7,1905
7/5/1905,RAYBERN_BUS_SERVICE,307,6,7663,Farmingdale,10,5,7,1905
7/5/1905,RAYMOND_&_JEAN_BUS_SERVICE,4,1,7664,Brooklyn,11,5,7,1905
7/5/1905,RAZI_SCHOOL,9,1,7665,Woodside,11,5,7,1905
7/5/1905,R_&_C_TRANSIT,14,2,7669,Queens Village,11,5,7,1905
7/5/1905,RECAP_WESTERN_ORANGE_CO._HEADS,6,2,7673,Middletown,8,5,7,1905
7/5/1905,RED_CARPET_COACH_LTD,10,3,7675,Ridge,10,5,7,1905
7/5/1905,RED_CREEK_CENTRAL_SCHOOL,62,4,7676,Red Creek,3,5,7,1905
7/5/1905,RED_HOOK_CSD,99,6,7677,Red Hook,8,5,7,1905
7/5/1905,RED_OAK_LUXURY_BUS_SERVICE_INC.,27,3,7679,Whiteplains,8,5,7,1905
7/5/1905,RED_ROBIN_COUNTRY_DAY_SCHOOL,18,1,7680,Westbury,10,5,7,1905
7/5/1905,REGENCY_TRANSPORTATION_LTD,16,4,7681,Nesconset,10,5,7,1905
7/5/1905,REGENT_SCHOOL,11,2,7682,Bronx,11,5,7,1905
7/5/1905,REJHA_GROUP_LLC.,82,1,7685,Albany,1,5,7,1905
7/5/1905,RELIANCE_AMBULETTE,49,7,7686,Bayside,11,5,7,1905
7/5/1905,RELIANCE_GROUP_INC.,9,2,7687,Valley Stream,11,5,7,1905
7/5/1905,RELIANT_TRANSPORTATION_INC,75,5,7688,Brooklyn,11,5,7,1905
7/5/1905,RELIANT_TRANSPORTATION_INC,107,41,7689,Bronx,11,5,7,1905
7/5/1905,REMSEN_CENTRAL_SCHOOL,24,2,7690,Remsen,2,5,7,1905
7/5/1905,REM_TRANSPORTATION_INC,41,7,7691,Brooklyn,11,5,7,1905
7/5/1905,RENSSELAER_CITY_SCHOOL,32,3,7692,Rensselaer,1,5,7,1905
7/5/1905,RICAR_MEDICAL_TRANSPORT_SERV_INC,18,3,7693,Lake Ronkonkoma,10,5,7,1905
7/5/1905,RICHARD_G_ROSENTHAL_JCC,2,1,7694,Pleasantville,8,5,7,1905
7/5/1905,RICHFIELD_SPRINGS_CENTRAL_SCHO,27,2,7695,Richfield Springs,2,5,7,1905
7/5/1905,RICHMOND_COUNTY_AMBULANCE,39,4,7696,Staten Island,11,5,7,1905
7/5/1905,RIDGE_ROAD_EXPRESS,393,20,7698,Lockport,5,5,7,1905
7/5/1905,RIDGE_ROAD_EXPRESS,85,7,7699,Newfane,5,5,7,1905
7/5/1905,RIDGE_ROAD_EXPRESS,78,1,7700,Gasport,5,5,7,1905
7/5/1905,RIDGE_ROAD_EXPRESS,52,1,7701,Barker,5,5,7,1905
7/5/1905,RIDGE_ROAD_EXPRESS,46,4,7702,Lockport,4,5,7,1905
7/5/1905,RIMAR_TRANSPORTATION_INC.,2,1,7707,Staten Island,11,5,7,1905
7/5/1905,RIPLEY_CENTRAL_SCHOOL,20,3,7709,Ripley,5,5,7,1905
7/5/1905,RIPPOWAM_CISQUA_SCHOOL,5,1,7710,Bedford,8,5,7,1905
7/5/1905,RIVERHEAD_C.S.D.,237,8,7712,Riverhead,10,5,7,1905
7/5/1905,RIVLAB_TRANS._CORP.,182,42,7713,Arverne,11,5,7,1905
7/5/1905,RLS_LIMOUSINES_OF_THE_CAPITAL_DIST.,26,2,7714,Albany,1,5,7,1905
7/5/1905,R&M_AMBULETTE_EXPRESS_INC.,12,1,7715,Mt Vernon,8,5,7,1905
7/5/1905,ROBINSON'S_AMB._&_OXY._SERV.,83,1,7718,Holtsville,10,5,7,1905
7/5/1905,ROBIN_TRANSPORTATION_LTD.,29,1,7719,Brooklyn,11,5,7,1905
7/5/1905,ROCCO_G'S_LIMOUSINE_SERVICE_INC.,1,1,7720,Rome,2,5,7,1905
7/5/1905,ROCHESTER_CITY_SCHOOL_DISTRICT,209,10,7721,Rochester,4,5,7,1905
7/5/1905,ROCHESTER_MEDICAL_TRANSPORTATION,59,3,7722,Rochester,4,5,7,1905
7/5/1905,ROCKLAND_AMBULETTE_SERVICE,16,3,7725,Spring Valley,8,5,7,1905
