State Fiscal Year End Date,Operator Name,Total Inspections,Failed Inspections,Operator ID,City,Region,Day,Month,Year
7/7/1905,"BUS_TRAVELERS_CONNECTION,_LLC",1,0,486,Brooklyn,11,7,7,1905
7/7/1905,BUSY_BEE'S_TRANSPORTATION,2,0,487,Corona,11,7,7,1905
7/7/1905,BUTTERFLY_KISSES_CHILDCARE,2,0,489,Amherst,5,7,7,1905
7/7/1905,CACAJ,2,0,492,Forest hills,11,7,7,1905
7/7/1905,CALEDONIA-MUMFORD_CENTRAL,40,0,496,Caledonia,4,7,7,1905
7/7/1905,CALLAVAN_TRANSPORTATION,3,0,497,Rochdale village,11,7,7,1905
7/7/1905,CAMPBELL-SAVONA_CENTRAL_SCHOOL,49,0,502,Campbell,4,7,7,1905
7/7/1905,CAMP_FUN_SPOT,5,0,503,Queensbury,1,7,7,1905
7/7/1905,CAMP_KIWI_LLC,0,0,504,Mahopac,8,7,7,1905
7/7/1905,CAMP_TURNER,1,0,505,Salamanca,5,7,7,1905
7/7/1905,CAMP_VENTURE,6,0,506,Nanuet,8,7,7,1905
7/7/1905,CANTALICIAN_CENTER,2,0,515,Depew,5,7,7,1905
7/7/1905,CAPC_OF_JEFFERSON_CO._INC._HEAD_STA,11,0,517,Watertown,3,7,7,1905
7/7/1905,CAPCO_HEAD_START,4,0,518,Cortland,3,7,7,1905
7/7/1905,CAPRICORN_LIMOUSINE_SERVICE_INC,4,0,522,Long island city,11,7,7,1905
7/7/1905,CARAOUSEL_OF_LEARNING_INC,2,0,523,Freeport,10,7,7,1905
7/7/1905,CARDINAL_LIMOUSINE_SERVICE_INC._THE,3,0,526,North tonawanda,5,7,7,1905
7/7/1905,CARING_HART'S_TRANSPORTATION_INC,24,0,533,Strykersville,5,7,7,1905
7/7/1905,CASANOVA_CARRIAGE,5,0,541,Lake katrine,8,7,7,1905
7/7/1905,"CASCADES_OF_NIAGARA_TOURS,_INC",4,0,542,Lockport,5,7,7,1905
7/7/1905,CASH_WORLD_TOURS_INC,8,0,543,Brooklyn,11,7,7,1905
7/7/1905,CASSADAGA_VALLEY_CENTRAL,59,0,544,Sinclairville,5,7,7,1905
7/7/1905,CATHAY_EXPRESS_TRANSPORTATION;_INC,9,0,547,Rego park,11,7,7,1905
7/7/1905,CATHOLIC_CENTRAL_HIGH_SCHOOL,4,0,549,Troy,1,7,7,1905
7/7/1905,CATHOLIC_CHARITIES_OF_THE_R.C.D._OF,0,0,551,Syracuse,3,7,7,1905
7/7/1905,CATHOLIC_MANAGED_ARCHCARE,0,0,552,Port jefferson,10,7,7,1905
7/7/1905,CATO-MERIDIAN_CEN._SCH.,49,0,553,Cato,3,7,7,1905
7/7/1905,CATTARAUGUS_LITTLE_VALLEY_CS,70,0,555,Cattaraugus,5,7,7,1905
7/7/1905,CAULEY_COACH_CORP.,4,0,557,St. albans,11,7,7,1905
7/7/1905,CAYUGA/SENECA_COMM._ACTION_AGE,13,0,558,Auburn,3,7,7,1905
7/7/1905,CAZENOVIA_CENTRAL_SCHOOL,62,0,559,Cazenovia,3,7,7,1905
7/7/1905,CAZ_LIMO_INC.,2,0,560,East syracuse,3,7,7,1905
7/7/1905,CAZ_LIMO_INC.,1,0,561,Ithaca,3,7,7,1905
7/7/1905,CBR_TRANSPORT_LLC,2,0,562,Wayland,4,7,7,1905
7/7/1905,CBS_LINES_INC,1,0,563,Coram,10,7,7,1905
7/7/1905,C&C_AMBULETTE_SERVICES_CORP,12,0,565,Islip,10,7,7,1905
7/7/1905,C.C.B._SCHOOL_OF_FLUSHING,2,0,567,Flushing,11,7,7,1905
7/7/1905,CCLC_AT_ROCHESTER_GENERAL_HOSPITAL,2,0,568,Rochester,4,7,7,1905
7/7/1905,CECILIA'S_J._TRANSPORTATION,6,0,571,Flushing,11,7,7,1905
7/7/1905,CEDENO_TRANSPORTATION,1,0,572,Jackson heights,11,7,7,1905
7/7/1905,CENTER_ROAD_BAPTIST_CHURCH,2,0,575,West seneca,5,7,7,1905
7/7/1905,CENTER_TRANSPORTATION_SERVICES_INC.,5,0,576,Albany,1,7,7,1905
7/7/1905,CENTRAL_N_Y_WHEELCHAIR_TRANSP_INC.,10,0,578,Utica,2,7,7,1905
7/7/1905,CENTRAL_UTA_OF_MONSEY,8,0,581,Monsey,8,7,7,1905
7/7/1905,CENTRAL_VAN_SERVICE,2,0,583,Jackson heights,11,7,7,1905
7/7/1905,CENTURY_AMBULANCE_SERVICE_INC.,2,0,584,Forist hills,11,7,7,1905
7/7/1905,CHABAD_OF_PORT_WASHINGTON,4,0,588,Port washingtion,10,7,7,1905
7/7/1905,CHALET_SERVICES,0,0,589,Surprise,1,7,7,1905
7/7/1905,CHAMPLAIN_VALLEY_EDUCATIONAL_SERVS,1,0,591,Mineville,1,7,7,1905
7/7/1905,CHARTER_SCHOOL_FOR_APPLIED_TECHOLOG,5,0,596,Buffalo,5,7,7,1905
7/7/1905,CHATEAUGAY_CS,25,0,597,Chateaugay,1,7,7,1905
7/7/1905,"CHAUTAUQUA_ADULT_DAY_CARE_CENTERS,",0,0,600,Jamestown,5,7,7,1905
7/7/1905,"CHAUTAUQUA_COUNTY_CHAPTER_NYSARC,_I",0,0,601,Jamestown,5,7,7,1905
7/7/1905,CHAUTAUQUA_LAKE_CENTRAL_SCHOOL,52,0,602,Mayville,5,7,7,1905
7/7/1905,CHECKMATE_TRANSPORTATION_CORP.,24,0,605,Freeport,10,7,7,1905
7/7/1905,CHEERFUL_TRANSPORTATION_SERVICE_INC,0,0,606,Yonkers,11,7,7,1905
7/7/1905,"CHEESE_BUS,_INC.",3,0,607,Laurelton,11,7,7,1905
7/7/1905,CHENANGO_FORKS_CENTRAL_SCHOOL,70,0,609,Binghamton,2,7,7,1905
7/7/1905,CHESTER_UNION_FREE_SCHOOL,2,0,613,Chester,8,7,7,1905
7/7/1905,CHILDREN_OF_AMERICA,5,0,617,Smithtown,10,7,7,1905
7/7/1905,CHILDREN_OF_AMERICA_ED_CHILD_CARE,3,0,618,Nyack,8,7,7,1905
7/7/1905,CHILDRENS_KASTLE,2,0,620,Lancaster,5,7,7,1905
7/7/1905,C._H._MEDICAL_TRANSPORT,1,0,625,Rochester,4,7,7,1905
7/7/1905,CHRISTIAN_BROTHERS_ACADEMY,4,0,628,Albany,1,7,7,1905
7/7/1905,CHRIST_THE_KING_REGIONAL_H.S.,6,0,631,Middle village,11,7,7,1905
7/7/1905,CHURCHVILLE-CHILI_CENTRAL,209,0,632,Churchville,4,7,7,1905
7/7/1905,CIH_TOURS_INC,0,0,633,Flushing,11,7,7,1905
7/7/1905,"CILS,_LTD",11,0,634,Larchmont,8,7,7,1905
7/7/1905,CINCINNATUS_CENTRAL_SCHOOL,36,0,635,Cincinnatus,3,7,7,1905
7/7/1905,"CITI_COACH_NYC,_INC.",0,0,637,New york,11,7,7,1905
7/7/1905,CITI_TRAVEL_INC,2,0,638,Flushing,11,7,7,1905
7/7/1905,CITYSQUASH_INC,0,0,645,Bronx,11,7,7,1905
7/7/1905,CITY_TRAVEL_NYC_INC,3,0,646,East elmshurst,11,7,7,1905
7/7/1905,CLARENCE_HENRY_COACH_LLC,10,0,651,Watertown,3,7,7,1905
7/7/1905,C.L.C._TRANSPORTATION_INC.,36,0,654,Mt. kisco,8,7,7,1905
7/7/1905,CLINTON_CENTRAL_SCHOOL,51,0,657,Clinton,2,7,7,1905
7/7/1905,CLOVE_COACH_LLC,22,0,659,Monroe,11,7,7,1905
7/7/1905,CLUB_@_EAST_60TH_STREET,2,0,660,New york,10,7,7,1905
7/7/1905,CLUB_ELITE_TRANSPORTATION_CORP.,2,0,661,Larchmont,8,7,7,1905
7/7/1905,CLYDE-SAVANNAH_CEN._SCH.,41,0,662,Clyde,3,7,7,1905
7/7/1905,CLYMER_CENTRAL_SCHOOL,30,0,663,Clymer,5,7,7,1905
